ID,image-3sec,image,segmentedRailImage,probaObstacle1,x1,dx1,y1,dy1,probaObstacle2,x2,dx2,y2,dy2,probaObstacle3,x3,dx3,y3,dy3
0497,0497_1.jpg,0497_2.jpg,0497_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0498,0498_1.jpg,0498_2.jpg,0498_rail.png,1.0,0.5086,0.1766,0.2903,0.1611,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0499,0499_1.jpg,0499_2.jpg,0499_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0500,0500_1.jpg,0500_2.jpg,0500_rail.png,1.0,0.3133,0.1797,0.3264,0.1500,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0501,0501_1.jpg,0501_2.jpg,0501_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0502,0502_1.jpg,0502_2.jpg,0502_rail.png,1.0,0.5203,0.2023,0.2458,0.2000,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0503,0503_1.jpg,0503_2.jpg,0503_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0504,0504_1.jpg,0504_2.jpg,0504_rail.png,1.0,0.3328,0.2000,0.2750,0.2014,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0505,0505_1.jpg,0505_2.jpg,0505_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0506,0506_1.jpg,0506_2.jpg,0506_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0507,0507_1.jpg,0507_2.jpg,0507_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0508,0508_1.jpg,0508_2.jpg,0508_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0509,0509_1.jpg,0509_2.jpg,0509_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0510,0510_1.jpg,0510_2.jpg,0510_rail.png,1.0,0.4875,0.1875,0.2847,0.1528,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0511,0511_1.jpg,0511_2.jpg,0511_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0512,0512_1.jpg,0512_2.jpg,0512_rail.png,1.0,0.2727,0.1922,0.2958,0.1528,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0513,0513_1.jpg,0513_2.jpg,0513_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0514,0514_1.jpg,0514_2.jpg,0514_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0515,0515_1.jpg,0515_2.jpg,0515_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0516,0516_1.jpg,0516_2.jpg,0516_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0517,0517_1.jpg,0517_2.jpg,0517_rail.png,1.0,0.5023,0.1867,0.2722,0.1500,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0518,0518_1.jpg,0518_2.jpg,0518_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0519,0519_1.jpg,0519_2.jpg,0519_rail.png,1.0,0.2914,0.1875,0.2917,0.1500,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0520,0520_1.jpg,0520_2.jpg,0520_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0521,0521_1.jpg,0521_2.jpg,0521_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0522,0522_1.jpg,0522_2.jpg,0522_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0523,0523_1.jpg,0523_2.jpg,0523_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0524,0524_1.jpg,0524_2.jpg,0524_rail.png,1.0,0.5375,0.2125,0.2833,0.1583,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0525,0525_1.jpg,0525_2.jpg,0525_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0526,0526_1.jpg,0526_2.jpg,0526_rail.png,1.0,0.3711,0.2211,0.2917,0.1597,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0527,0527_1.jpg,0527_2.jpg,0527_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0528,0528_1.jpg,0528_2.jpg,0528_rail.png,1.0,0.2000,0.2281,0.3014,0.1875,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0529,0529_1.jpg,0529_2.jpg,0529_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0530,0530_1.jpg,0530_2.jpg,0530_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0531,0531_1.jpg,0531_2.jpg,0531_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0532,0532_1.jpg,0532_2.jpg,0532_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0533,0533_1.jpg,0533_2.jpg,0533_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0534,0534_1.jpg,0534_2.jpg,0534_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0535,0535_1.jpg,0535_2.jpg,0535_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0536,0536_1.jpg,0536_2.jpg,0536_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0537,0537_1.jpg,0537_2.jpg,0537_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0538,0538_1.jpg,0538_2.jpg,0538_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0539,0539_1.jpg,0539_2.jpg,0539_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0540,0540_1.jpg,0540_2.jpg,0540_rail.png,1.0,0.3109,0.2211,0.3361,0.1542,1.0,0.7258,0.2719,0.1472,0.2417,0.0,0.5,0.0,0.5,0.0
0541,0541_1.jpg,0541_2.jpg,0541_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0542,0542_1.jpg,0542_2.jpg,0542_rail.png,1.0,0.4313,0.2172,0.3167,0.1694,1.0,0.6469,0.3219,0.1375,0.2569,0.0,0.5,0.0,0.5,0.0
0543,0543_1.jpg,0543_2.jpg,0543_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0544,0544_1.jpg,0544_2.jpg,0544_rail.png,1.0,0.5602,0.2141,0.3111,0.1556,1.0,0.5570,0.3156,0.1431,0.2583,0.0,0.5,0.0,0.5,0.0
0545,0545_1.jpg,0545_2.jpg,0545_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0546,0546_1.jpg,0546_2.jpg,0546_rail.png,1.0,0.6914,0.2109,0.3000,0.1639,1.0,0.4516,0.3172,0.1528,0.2778,0.0,0.5,0.0,0.5,0.0
0547,0547_1.jpg,0547_2.jpg,0547_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0548,0548_1.jpg,0548_2.jpg,0548_rail.png,1.0,0.3047,0.2016,0.3333,0.1528,1.0,0.3453,0.3109,0.1583,0.2569,1.0,0.8086,0.1898,0.2889,0.1597
0549,0549_1.jpg,0549_2.jpg,0549_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0550,0550_1.jpg,0550_2.jpg,0550_rail.png,1.0,0.2172,0.3219,0.1597,0.3111,1.0,0.4188,0.2086,0.3306,0.1500,0.0,0.5,0.0,0.5,0.0
0551,0551_1.jpg,0551_2.jpg,0551_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0552,0552_1.jpg,0552_2.jpg,0552_rail.png,1.0,0.5422,0.1992,0.3069,0.1653,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0553,0553_1.jpg,0553_2.jpg,0553_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0554,0554_1.jpg,0554_2.jpg,0554_rail.png,1.0,0.6641,0.2031,0.3069,0.1528,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0555,0555_1.jpg,0555_2.jpg,0555_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0556,0556_1.jpg,0556_2.jpg,0556_rail.png,1.0,0.7797,0.1992,0.3069,0.1417,1.0,0.7711,0.2016,0.2528,0.1278,0.0,0.5,0.0,0.5,0.0
0557,0557_1.jpg,0557_2.jpg,0557_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0558,0558_1.jpg,0558_2.jpg,0558_rail.png,1.0,0.6703,0.1969,0.2639,0.1583,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0559,0559_1.jpg,0559_2.jpg,0559_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0560,0560_1.jpg,0560_2.jpg,0560_rail.png,1.0,0.5875,0.1875,0.2681,0.1597,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0561,0561_1.jpg,0561_2.jpg,0561_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0562,0562_1.jpg,0562_2.jpg,0562_rail.png,1.0,0.4773,0.1992,0.2792,0.1708,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0563,0563_1.jpg,0563_2.jpg,0563_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0564,0564_1.jpg,0564_2.jpg,0564_rail.png,1.0,0.3828,0.1906,0.2847,0.1583,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0565,0565_1.jpg,0565_2.jpg,0565_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0566,0566_1.jpg,0566_2.jpg,0566_rail.png,1.0,0.1836,0.3656,0.1944,0.3167,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0567,0567_1.jpg,0567_2.jpg,0567_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0568,0568_1.jpg,0568_2.jpg,0568_rail.png,1.0,0.3102,0.3609,0.1861,0.3125,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0569,0569_1.jpg,0569_2.jpg,0569_rail.png,1.0,0.4359,0.3563,0.1750,0.3194,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0570,0570_1.jpg,0570_2.jpg,0570_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0571,0571_1.jpg,0571_2.jpg,0571_rail.png,1.0,0.5602,0.3594,0.1653,0.3111,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0572,0572_1.jpg,0572_2.jpg,0572_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0573,0573_1.jpg,0573_2.jpg,0573_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0574,0574_1.jpg,0574_2.jpg,0574_rail.png,1.0,0.6969,0.3000,0.1528,0.2972,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0575,0575_1.jpg,0575_2.jpg,0575_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0576,0576_1.jpg,0576_2.jpg,0576_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0577,0577_1.jpg,0577_2.jpg,0577_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0578,0578_1.jpg,0578_2.jpg,0578_rail.png,1.0,0.3680,0.2391,0.3333,0.1611,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0579,0579_1.jpg,0579_2.jpg,0579_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0580,0580_1.jpg,0580_2.jpg,0580_rail.png,1.0,0.5062,0.2437,0.3194,0.1611,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0581,0581_1.jpg,0581_2.jpg,0581_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0582,0582_1.jpg,0582_2.jpg,0582_rail.png,1.0,0.6438,0.2391,0.3111,0.1653,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0583,0583_1.jpg,0583_2.jpg,0583_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0584,0584_1.jpg,0584_2.jpg,0584_rail.png,1.0,0.3430,0.2086,0.3556,0.1500,1.0,0.7937,0.2047,0.3014,0.1653,0.0,0.5,0.0,0.5,0.0
0585,0585_1.jpg,0585_2.jpg,0585_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0586,0586_1.jpg,0586_2.jpg,0586_rail.png,1.0,0.4961,0.2062,0.3472,0.1542,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0587,0587_1.jpg,0587_2.jpg,0587_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0588,0588_1.jpg,0588_2.jpg,0588_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0589,0589_1.jpg,0589_2.jpg,0589_rail.png,1.0,0.6516,0.2062,0.3375,0.1486,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0590,0590_1.jpg,0590_2.jpg,0590_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0591,0591_1.jpg,0591_2.jpg,0591_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0592,0592_1.jpg,0592_2.jpg,0592_rail.png,1.0,0.7031,0.1953,0.2694,0.1653,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0593,0593_1.jpg,0593_2.jpg,0593_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0594,0594_1.jpg,0594_2.jpg,0594_rail.png,1.0,0.5117,0.2016,0.2847,0.1889,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0595,0595_1.jpg,0595_2.jpg,0595_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0596,0596_1.jpg,0596_2.jpg,0596_rail.png,1.0,0.3187,0.2016,0.3083,0.1722,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0597,0597_1.jpg,0597_2.jpg,0597_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0598,0598_1.jpg,0598_2.jpg,0598_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0599,0599_1.jpg,0599_2.jpg,0599_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0600,0600_1.jpg,0600_2.jpg,0600_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0601,0601_1.jpg,0601_2.jpg,0601_rail.png,1.0,0.6844,0.1922,0.2806,0.1597,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0602,0602_1.jpg,0602_2.jpg,0602_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0603,0603_1.jpg,0603_2.jpg,0603_rail.png,1.0,0.5281,0.1969,0.2972,0.1694,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0604,0604_1.jpg,0604_2.jpg,0604_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0605,0605_1.jpg,0605_2.jpg,0605_rail.png,1.0,0.3734,0.1969,0.3111,0.1542,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0606,0606_1.jpg,0606_2.jpg,0606_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0607,0607_1.jpg,0607_2.jpg,0607_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0608,0608_1.jpg,0608_2.jpg,0608_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0609,0609_1.jpg,0609_2.jpg,0609_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0610,0610_1.jpg,0610_2.jpg,0610_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0611,0611_1.jpg,0611_2.jpg,0611_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0612,0612_1.jpg,0612_2.jpg,0612_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0613,0613_1.jpg,0613_2.jpg,0613_rail.png,1.0,0.4703,0.1016,0.4278,0.0875,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0614,0614_1.jpg,0614_2.jpg,0614_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0615,0615_1.jpg,0615_2.jpg,0615_rail.png,1.0,0.3531,0.1023,0.4431,0.0861,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0616,0616_1.jpg,0616_2.jpg,0616_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0617,0617_1.jpg,0617_2.jpg,0617_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0618,0618_1.jpg,0618_2.jpg,0618_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0619,0619_1.jpg,0619_2.jpg,0619_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0620,0620_1.jpg,0620_2.jpg,0620_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0621,0621_1.jpg,0621_2.jpg,0621_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0622,0622_1.jpg,0622_2.jpg,0622_rail.png,1.0,0.2578,0.2047,0.4264,0.1500,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0623,0623_1.jpg,0623_2.jpg,0623_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0624,0624_1.jpg,0624_2.jpg,0624_rail.png,1.0,0.3266,0.2031,0.4153,0.1472,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0625,0625_1.jpg,0625_2.jpg,0625_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0626,0626_1.jpg,0626_2.jpg,0626_rail.png,1.0,0.3875,0.2016,0.4083,0.1486,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0627,0627_1.jpg,0627_2.jpg,0627_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0628,0628_1.jpg,0628_2.jpg,0628_rail.png,1.0,0.4539,0.1969,0.4028,0.1319,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0629,0629_1.jpg,0629_2.jpg,0629_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0630,0630_1.jpg,0630_2.jpg,0630_rail.png,1.0,0.5188,0.1906,0.3944,0.1333,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0631,0631_1.jpg,0631_2.jpg,0631_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0632,0632_1.jpg,0632_2.jpg,0632_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0633,0633_1.jpg,0633_2.jpg,0633_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0634,0634_1.jpg,0634_2.jpg,0634_rail.png,1.0,0.3453,0.1133,0.4694,0.0861,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0635,0635_1.jpg,0635_2.jpg,0635_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0636,0636_1.jpg,0636_2.jpg,0636_rail.png,1.0,0.4227,0.1109,0.4583,0.0875,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0637,0637_1.jpg,0637_2.jpg,0637_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0638,0638_1.jpg,0638_2.jpg,0638_rail.png,1.0,0.5023,0.1070,0.4472,0.0806,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0639,0639_1.jpg,0639_2.jpg,0639_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0640,0640_1.jpg,0640_2.jpg,0640_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0641,0641_1.jpg,0641_2.jpg,0641_rail.png,1.0,0.3563,0.1141,0.4694,0.0917,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0642,0642_1.jpg,0642_2.jpg,0642_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0643,0643_1.jpg,0643_2.jpg,0643_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0644,0644_1.jpg,0644_2.jpg,0644_rail.png,1.0,0.4227,0.1109,0.4625,0.0875,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0645,0645_1.jpg,0645_2.jpg,0645_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0646,0646_1.jpg,0646_2.jpg,0646_rail.png,1.0,0.4969,0.1016,0.4569,0.0833,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0647,0647_1.jpg,0647_2.jpg,0647_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0648,0648_1.jpg,0648_2.jpg,0648_rail.png,1.0,0.5578,0.1055,0.4431,0.0833,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
0649,0649_1.jpg,0649_2.jpg,0649_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
